"DaysSince";"NumberOfRooms";"Address";"GlobalId";"Price";"AgentId";"AgentName";"MobileURL";"PlotArea";"Postcode";"Products";"URL";"SalesStatus";"WGS84_X";"WGS84_Y";"LivingArea";"City";"PropertyType"
6+ maanden;4;Dam 5 /U;3665336;4200000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3665336;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49010799-dam-5-u/;StatusBeschikbaar;4.89409;52.37309;183;Amsterdam;appartement
6+ maanden;15;Dam 5 /Z;3665335;24700000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3665335;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49010798-dam-5-z/;StatusBeschikbaar;4.89409;52.37309;1047;Amsterdam;appartement
6+ maanden;4;Dam 5 /N;3665334;2850000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3665334;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49010797-dam-5-n/;StatusBeschikbaar;4.89409;52.37309;211;Amsterdam;appartement
6+ maanden;11;Dam 5 /X+Y;3664530;16600000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3664530;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49019993-dam-5-x-y/;StatusBeschikbaar;4.89409;52.37309;676;Amsterdam;appartement
6+ maanden;6;Dam 5 /Y;3664516;9100000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3664516;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49019979-dam-5-y/;StatusBeschikbaar;4.89409;52.37309;305;Amsterdam;appartement
6+ maanden;5;Dam 3 /X;3664494;7500000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3664494;NA;1012JS;list();http://www.funda.nl/koop/amsterdam/appartement-49019857-dam-3-x/;StatusBeschikbaar;4.893983;52.37318;371;Amsterdam;appartement
6+ maanden;3;Hekelveld 7 C;3649571;750000;63107;De Huizenbemiddelaar;http://m.funda.nl/obj.aspx?goi=3649571;NA;1012SN;list();http://www.funda.nl/koop/amsterdam/appartement-85458570-hekelveld-7-c/;StatusBeschikbaar;4.895342;52.3778;106;Amsterdam;appartement
6+ maanden;1;Plantage Kerklaan 14 I;3584163;365000;24764;e-makelaar;http://m.funda.nl/obj.aspx?goi=3584163;NA;1018TB;list();http://www.funda.nl/koop/amsterdam/appartement-49939526-plantage-kerklaan-14-i/;StatusBeschikbaar;4.911408;52.36575;58;Amsterdam;appartement
6+ maanden;3;Antillenstraat 21 1;3506577;314000;11197;Huis1.nl;http://m.funda.nl/obj.aspx?goi=3506577;NA;1058GX;list();http://www.funda.nl/koop/amsterdam/appartement-49951930-antillenstraat-21-1/;StatusBeschikbaar;4.850907;52.35929;60;Amsterdam;appartement
6+ maanden;3;Oudezijds Voorburgwal 316 G;3416145;895000;10259;Baukje Makelaars;http://m.funda.nl/obj.aspx?goi=3416145;NA;1012GM;list();http://www.funda.nl/koop/amsterdam/appartement-49861508-oudezijds-voorburgwal-316-g/;StatusBeschikbaar;4.894053;52.36972;180;Amsterdam;appartement
6+ maanden;4;Karel du Jardinstraat 33 IV;3266830;1295000;24229;Van Maarschalkerwaart Makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3266830;NA;1072SG;list();http://www.funda.nl/koop/amsterdam/appartement-49611293-karel-du-jardinstraat-33-iv/;StatusBeschikbaar;4.893815;52.35129;193;Amsterdam;appartement
8 weken;7;Vorselaarstraat 21;3837909;495000;24614;Nieuw West Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3837909;165;1066ST;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/amsterdam/huis-49282362-vorselaarstraat-21/;Verkocht onder voorbehoud;4.803415;52.34811;165;Amsterdam;woonhuis
2 maanden;7;Goudbalpad 29;3814820;599011;17358;11 Makelaars;http://m.funda.nl/obj.aspx?goi=3814820;165;1036KG;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/huis-49269283-goudbalpad-29/;Verkocht onder voorbehoud;4.901485;52.40855;191;Amsterdam;woonhuis
2 weken;4;Nachtwachtlaan 346;3888677;360000;24122;FRIS Woningmakelaars Amsterdam;http://m.funda.nl/obj.aspx?goi=3888677;NA;1058EM;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49233030-nachtwachtlaan-346/;StatusBeschikbaar;4.843974;52.36307;100;Amsterdam;appartement
2 weken;4;Nachtwachtlaan 120;3888621;370000;24122;FRIS Woningmakelaars Amsterdam;http://m.funda.nl/obj.aspx?goi=3888621;NA;1058ED;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49233084-nachtwachtlaan-120/;StatusBeschikbaar;4.843308;52.36103;100;Amsterdam;appartement
3 weken;6;State Amsterdam bouwnummer 300;3882395;1365094;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3882395;NA;1096AK;Toppositie;http://www.funda.nl/koop/amsterdam/appartement-49237758-state-amsterdam-bouwnummer-300/;StatusBeschikbaar;4.926469;52.33953;240;Amsterdam;appartement
3 weken;2;State Amsterdam bouwnummer 294;3882389;369160;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3882389;NA;1096AK;Toppositie;http://www.funda.nl/koop/amsterdam/appartement-49237742-state-amsterdam-bouwnummer-294/;StatusBeschikbaar;4.926469;52.33953;64;Amsterdam;appartement
3 weken;3;Joan Muyskenweg 2 B;3881405;489000;80116;AWN Makelaardij;http://m.funda.nl/obj.aspx?goi=3881405;NA;1096CJ;list();http://www.funda.nl/koop/amsterdam/huis-85690404-joan-muyskenweg-2-b/;StatusBeschikbaar;4.913345;52.33584;100;Amsterdam;woonhuis
5 weken;4;Badhuiskade (Bouwnr. 046);3868390;817400;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3868390;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49213753-badhuiskade-bouwnr-046/;StatusBeschikbaar;4.910723;52.39101;132;Amsterdam;appartement
7 weken;9;Hoogte Kadijk 54;3853339;9e+05;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3853339;NA;1018BN;Brochure;http://www.funda.nl/koop/amsterdam/huis-49208792-hoogte-kadijk-54/;StatusBeschikbaar;4.913947;52.36974;229;Amsterdam;woonhuis
4 maanden;11;Prinsengracht 690;3734247;2350000;24628;Smit & Heinen Makelaars en Taxateurs o/z;http://m.funda.nl/obj.aspx?goi=3734247;136;1017KZ;list();http://www.funda.nl/koop/amsterdam/huis-49189600-prinsengracht-690/;StatusBeschikbaar;4.8937;52.36166;315;Amsterdam;woonhuis
4 maanden;7;State Amsterdam;3729858;3049915;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3729858;NA;1096AK;list();http://www.funda.nl/koop/amsterdam/appartement-49174211-state-amsterdam/;StatusBeschikbaar;4.926469;52.33953;488;Amsterdam;appartement
2 weken;3;IJburglaan 743;3890966;450000;24079;Makelaardij Van der Linden Amsterdam;http://m.funda.nl/obj.aspx?goi=3890966;NA;1087CH;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49245329-ijburglaan-743/;Verkocht onder voorbehoud;4.991584;52.35752;117;Amsterdam;appartement
3 weken;5;Ottho Heldringstraat 33 f;3885215;450000;24614;Nieuw West Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3885215;NA;1066XT;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49230678-ottho-heldringstraat-33-f/;Verkocht onder voorbehoud;4.833454;52.34843;134;Amsterdam;appartement
3 weken;3;Koerierstersplein 11;3884873;375000;60885;Douwes Makelaardij;http://m.funda.nl/obj.aspx?goi=3884873;NA;1011MR;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-85693872-koerierstersplein-11/;OnderBod;4.907591;52.36954;74;Amsterdam;appartement
4 weken;4;Wolbrantskerkweg 80 B;3869401;324500;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3869401;NA;1069DA;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/amsterdam/appartement-49214864-wolbrantskerkweg-80-b/;OnderBod;4.797658;52.3561;119;Amsterdam;appartement
5 weken;3;Overtoom 266 -1;3865072;350000;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3865072;NA;1054JB;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/amsterdam/appartement-49210435-overtoom-266-1/;Verkocht onder voorbehoud;4.869231;52.36133;63;Amsterdam;appartement
6 weken;6;Argonautenstraat 58 III/IV;3855627;625000;24738;Eveline Deken Makelaar O.G.;http://m.funda.nl/obj.aspx?goi=3855627;NA;1076KS;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49200080-argonautenstraat-58-iii-iv/;Verkocht onder voorbehoud;4.860674;52.34383;110;Amsterdam;appartement
7 weken;4;Pieter Calandlaan 756;3847491;275000;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3847491;NA;1060TX;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49292854-pieter-calandlaan-756/;OnderBod;4.78642;52.3496;86;Amsterdam;appartement
7 weken;4;Langswater 592;3847302;169500;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3847302;NA;1069EE;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49292765-langswater-592/;Verkocht onder voorbehoud;4.788908;52.35736;70;Amsterdam;appartement
2 maanden;3;Wolbrantskerkweg 64 F;3816646;265000;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3816646;NA;1069DA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49261009-wolbrantskerkweg-64-f/;Verkocht onder voorbehoud;4.7973;52.35654;85;Amsterdam;appartement
3 maanden;4;Wolbrantskerkweg 46 f;3773963;325000;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3773963;NA;1069DA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49128326-wolbrantskerkweg-46-f/;Verkocht onder voorbehoud;4.797044;52.35703;119;Amsterdam;appartement
4 maanden;6;Durgerdammerdijk 68 B;3768203;745000;11194;wonex.nl;http://m.funda.nl/obj.aspx?goi=3768203;215;1026CB;Brochure;http://www.funda.nl/koop/amsterdam/huis-49113666-durgerdammerdijk-68-b/;StatusBeschikbaar;4.988041;52.37768;125;Amsterdam;woonhuis
4 maanden;4;Veeteeltstraat 30 -B;3753898;325000;24763;RET Makelaars;http://m.funda.nl/obj.aspx?goi=3753898;NA;1097WV;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/appartement-49108251-veeteeltstraat-30-b/;Verkocht onder voorbehoud;4.947279;52.34147;78;Amsterdam;appartement
4 maanden;4;Geschutswerf 53;3748734;825000;60044;Hulsmann & Pesie makelaars;http://m.funda.nl/obj.aspx?goi=3748734;NA;1018AW;c("Video", "Plattegrond", "360-fotos");http://www.funda.nl/koop/amsterdam/appartement-85557733-geschutswerf-53/;Verkocht onder voorbehoud;4.920422;52.36693;160;Amsterdam;appartement
6+ maanden;4;Jacob de Rijkhof 16;3054991;315000;19333;Makelaarsbalie Internetmakelaar;http://m.funda.nl/obj.aspx?goi=3054991;166;1067TN;list();http://www.funda.nl/koop/amsterdam/huis-49409354-jacob-de-rijkhof-16/;StatusBeschikbaar;4.807262;52.37602;110;Amsterdam;woonhuis
5 augustus 2017;4;Langswater 383;3898333;175000;24550;ERA Van De Steege;http://m.funda.nl/obj.aspx?goi=3898333;NA;1069EC;list();http://www.funda.nl/koop/amsterdam/appartement-49243796-langswater-383/;StatusBeschikbaar;4.790151;52.35549;74;Amsterdam;appartement
5 augustus 2017;3;Gustav Mahlerlaan 527 A;3897954;589000;63252;Inter Immo Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3897954;NA;1082MK;list();http://www.funda.nl/koop/amsterdam/appartement-85606953-gustav-mahlerlaan-527-a/;StatusBeschikbaar;4.871709;52.33651;92;Amsterdam;appartement
2 weken;5;Weerdestein 85;3888695;535000;24122;FRIS Woningmakelaars Amsterdam;http://m.funda.nl/obj.aspx?goi=3888695;NA;1083GG;list();http://www.funda.nl/koop/amsterdam/appartement-49233058-weerdestein-85/;StatusBeschikbaar;4.888408;52.33094;164;Amsterdam;appartement
2 weken;6;Bloemgracht 162 H;3887623;1300000;62763;Huizenlinq Makelaars onroerende zaken;http://m.funda.nl/obj.aspx?goi=3887623;NA;1015TT;list();http://www.funda.nl/koop/amsterdam/appartement-85696622-bloemgracht-162-h/;StatusBeschikbaar;4.877994;52.37423;140;Amsterdam;appartement
3 weken;1;Willem de Zwijgerlaan 334 B2;3879967;180000;62698;Blokland Makelaardij B.V.;http://m.funda.nl/obj.aspx?goi=3879967;NA;1055RD;list();http://www.funda.nl/koop/amsterdam/appartement-85688966-willem-de-zwijgerlaan-334-b2/;StatusBeschikbaar;4.861224;52.38104;39;Amsterdam;appartement
4 weken;3;Burgemeester De Vlugtlaan 199;3876040;220000;63269;Evim Makelaars;http://m.funda.nl/obj.aspx?goi=3876040;NA;1063BL;list();http://www.funda.nl/koop/amsterdam/appartement-85685049-burgemeester-de-vlugtlaan-199/;StatusBeschikbaar;4.818143;52.38183;70;Amsterdam;appartement
8 weken;5;Pontsteiger 111;3839990;2820000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3839990;NA;1014ZP;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49284353-pontsteiger-111/;StatusBeschikbaar;4.885745;52.39344;333;Amsterdam;appartement
3 maanden;1;Nieuwezijds Voorburgwal 56 A;3788169;264995;24749;Zelfverkopen.nl;http://m.funda.nl/obj.aspx?goi=3788169;NA;1012SC;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49133522-nieuwezijds-voorburgwal-56-a/;StatusBeschikbaar;4.893359;52.37644;34;Amsterdam;appartement
3 maanden;2;Kuipersstraat 65 A Huis;3779520;450000;24229;Van Maarschalkerwaart Makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3779520;NA;1074EH;list();http://www.funda.nl/koop/amsterdam/appartement-49124983-kuipersstraat-65-a-huis/;StatusBeschikbaar;4.904135;52.35389;64;Amsterdam;appartement
5 maanden;2;Govert Flinckstraat 111 a-2;3714329;209000;12310;Westerhoven Makelaardij;http://m.funda.nl/obj.aspx?goi=3714329;NA;1072EG;list();http://www.funda.nl/koop/amsterdam/appartement-49169782-govert-flinckstraat-111-a-2/;StatusBeschikbaar;4.891603;52.35482;34;Amsterdam;appartement
5 maanden;4;Leidsegracht 17 hs+I;3712993;1410000;24648;Heeren Makelaars;http://m.funda.nl/obj.aspx?goi=3712993;NA;1017NA;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49167356-leidsegracht-17-hs-i/;StatusBeschikbaar;4.885815;52.36703;235;Amsterdam;appartement
6+ maanden;1;Pieter Cornelisz. Hooftstraat 174;3689277;2500000;24648;Heeren Makelaars;http://m.funda.nl/obj.aspx?goi=3689277;NA;1071CH;list();http://www.funda.nl/koop/amsterdam/appartement-49034630-pieter-cornelisz-hooftstraat-174/;StatusBeschikbaar;4.875878;52.35906;152;Amsterdam;appartement
6+ maanden;3;Pieter Cornelisz. Hooftstraat 176;3689273;4250000;24648;Heeren Makelaars;http://m.funda.nl/obj.aspx?goi=3689273;NA;1071CH;list();http://www.funda.nl/koop/amsterdam/appartement-49034636-pieter-cornelisz-hooftstraat-176/;StatusBeschikbaar;4.875921;52.35909;294;Amsterdam;appartement
6+ maanden;1;Singel 204 F;3661474;350000;24073;Peter Bruin Makelaardij o/g B.V.;http://m.funda.nl/obj.aspx?goi=3661474;NA;1016AA;list();http://www.funda.nl/koop/amsterdam/appartement-49016837-singel-204-f/;StatusBeschikbaar;4.88866;52.37402;47;Amsterdam;appartement
6+ maanden;4;Ladogameerhof 154;2813318;239000;60557;Linger OG;http://m.funda.nl/obj.aspx?goi=2813318;NA;1060RE;list();http://www.funda.nl/koop/amsterdam/appartement-84622317-ladogameerhof-154/;StatusBeschikbaar;4.782146;52.35045;88;Amsterdam;appartement
6+ maanden;6;Parkhof 77;1811566;338000;24749;Zelfverkopen.nl;http://m.funda.nl/obj.aspx?goi=1811566;158;1106SZ;Brochure;http://www.funda.nl/koop/amsterdam/huis-47266929-parkhof-77/;StatusBeschikbaar;4.980806;52.29662;156;Amsterdam;woonhuis
29 juli 2017;4;revaleiland (Bouwnr. 24);3890707;573690;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3890707;NA;1013;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49245160-revaleiland-bouwnr-24/;StatusBeschikbaar;4.894955;52.38232;107;Amsterdam;appartement
2 weken;4;Nachtwachtlaan 173;3888660;335000;24122;FRIS Woningmakelaars Amsterdam;http://m.funda.nl/obj.aspx?goi=3888660;NA;1058EG;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49233023-nachtwachtlaan-173/;StatusBeschikbaar;4.84399;52.36172;98;Amsterdam;appartement
2 weken;4;revaleiland (Bouwnr. 91);3888645;909991;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3888645;NA;1013;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49233008-revaleiland-bouwnr-91/;StatusBeschikbaar;4.894955;52.38232;144;Amsterdam;appartement
2 weken;3;revaleiland (Bouwnr. 14);3887585;462907;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3887585;NA;1013;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49232948-revaleiland-bouwnr-14/;StatusBeschikbaar;4.894955;52.38232;98;Amsterdam;appartement
3 weken;8;Narva-eiland;3882150;1165864;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3882150;NA;1014;Brochure;http://www.funda.nl/koop/amsterdam/huis-49237513-narva-eiland/;StatusBeschikbaar;4.861245;52.39104;211;Amsterdam;woonhuis
3 weken;4;revaleiland (Bouwnr. 17);3880330;545995;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3880330;NA;1013;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49235793-revaleiland-bouwnr-17/;StatusBeschikbaar;4.894955;52.38232;113;Amsterdam;appartement
5 weken;3;Badhuiskade (Bouwnr. 040);3868389;661900;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3868389;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49213742-badhuiskade-bouwnr-040/;StatusBeschikbaar;4.910723;52.39101;110;Amsterdam;appartement
5 weken;2;Badhuiskade (Bouwnr. 143);3868388;509600;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3868388;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49213741-badhuiskade-bouwnr-143/;StatusBeschikbaar;4.910723;52.39101;104;Amsterdam;appartement
5 weken;5;Badhuiskade (Bouwnr. 002);3864394;1534700;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3864394;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49219757-badhuiskade-bouwnr-002/;StatusBeschikbaar;4.910723;52.39101;175;Amsterdam;appartement
5 weken;4;Badhuiskade (Bouwnr. 92);3864358;737100;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3864358;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49219711-badhuiskade-bouwnr-92/;StatusBeschikbaar;4.910723;52.39101;125;Amsterdam;appartement
5 weken;3;Badhuiskade (Bouwnr. 105);3864293;442600;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3864293;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49219656-badhuiskade-bouwnr-105/;StatusBeschikbaar;4.910723;52.39101;81;Amsterdam;appartement
6 weken;3;Badhuiskade (Bouwnr. 83);3855304;585400;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3855304;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49200767-badhuiskade-bouwnr-83/;StatusBeschikbaar;4.910723;52.39101;104;Amsterdam;appartement
6 weken;5;Badhuiskade (Bouwnr. 008);3855303;1129900;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3855303;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49200766-badhuiskade-bouwnr-008/;StatusBeschikbaar;4.910723;52.39101;168;Amsterdam;appartement
7 weken;6;Badhuiskade (Bouwnr. 004);3847140;1959500;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3847140;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49292503-badhuiskade-bouwnr-004/;StatusBeschikbaar;4.910723;52.39101;212;Amsterdam;appartement
7 weken;3;Badhuiskade (Bouwnr. 028);3847133;772600;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3847133;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49292596-badhuiskade-bouwnr-028/;StatusBeschikbaar;4.910723;52.39101;118;Amsterdam;appartement
7 weken;3;Badhuiskade (Bouwnr. 050);3847108;815000;24605;Hallie & Van Klooster Makelaardij;http://m.funda.nl/obj.aspx?goi=3847108;NA;1031;Brochure;http://www.funda.nl/koop/amsterdam/appartement-49292561-badhuiskade-bouwnr-050/;StatusBeschikbaar;4.910723;52.39101;128;Amsterdam;appartement
2 maanden;6;Hoogheemraadweg 36;3824866;325000;24512;Moerland makelaardij o.g. b.v.;http://m.funda.nl/obj.aspx?goi=3824866;108;1069VM;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/huis-49279229-hoogheemraadweg-36/;Verkocht onder voorbehoud;4.781555;52.35723;125;Amsterdam;woonhuis
4 augustus 2017;7;Weldam 8;3897104;1595000;60895;Sotheby's International Realty;http://m.funda.nl/obj.aspx?goi=3897104;640;1081HN;list();http://www.funda.nl/koop/amsterdam/huis-85606103-weldam-8/;StatusBeschikbaar;4.860544;52.33133;247;Amsterdam;woonhuis
3 augustus 2017;2;Bilderdijkkade 805;3895575;299500;80116;AWN Makelaardij;http://m.funda.nl/obj.aspx?goi=3895575;NA;1052RS;list();http://www.funda.nl/koop/amsterdam/huis-85604574-bilderdijkkade-805/;StatusBeschikbaar;4.868328;52.37093;52;Amsterdam;woonhuis
3 weken;4;Nieuwendammerkade 6;3883197;539000;80116;AWN Makelaardij;http://m.funda.nl/obj.aspx?goi=3883197;NA;1022AB;list();http://www.funda.nl/koop/amsterdam/huis-85692196-nieuwendammerkade-6/;StatusBeschikbaar;4.938297;52.38763;90;Amsterdam;woonhuis
8 weken;4;Bouwnummer (Bouwnr. 56);3838662;870840;24705;Eefje Voogd Makelaardij;http://m.funda.nl/obj.aspx?goi=3838662;NA;1012;Brochure;http://www.funda.nl/koop/amsterdam/huis-49283025-bouwnummer-bouwnr-56/;StatusBeschikbaar;4.900026;52.38054;119;Amsterdam;woonhuis
8 weken;5;Bouwnummer (Bouwnr. 55);3838661;1125840;24705;Eefje Voogd Makelaardij;http://m.funda.nl/obj.aspx?goi=3838661;NA;1012;Brochure;http://www.funda.nl/koop/amsterdam/huis-49283024-bouwnummer-bouwnr-55/;StatusBeschikbaar;4.900026;52.38054;152;Amsterdam;woonhuis
5 maanden;10;Herman Heijermansweg 43;3711245;4850000;24065;Carla van den Brink B.V.;http://m.funda.nl/obj.aspx?goi=3711245;659;1077WK;Brochure;http://www.funda.nl/koop/amsterdam/huis-49166608-herman-heijermansweg-43/;StatusBeschikbaar;4.885305;52.34479;365;Amsterdam;woonhuis
6 weken;5;Leghornstraat 21;3857367;325000;6170;Vuurtoren | deMakelaars.nl;http://m.funda.nl/obj.aspx?goi=3857367;151;1109BW;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/huis-49202720-leghornstraat-21/;Verkocht onder voorbehoud;5.015241;52.30569;121;Amsterdam;woonhuis
8 weken;4;Faas Wilkesstraat;3839009;420800;24122;FRIS Woningmakelaars Amsterdam;http://m.funda.nl/obj.aspx?goi=3839009;NA;1095MD;list();http://www.funda.nl/koop/amsterdam/appartement-49284462-faas-wilkesstraat/;StatusBeschikbaar;4.970277;52.37172;120;Amsterdam;appartement
4 maanden;5;Haringbuisdijk 24;3741981;5e+05;24763;RET Makelaars;http://m.funda.nl/obj.aspx?goi=3741981;108;1086VA;c("Video", "Plattegrond", "360-fotos", "Brochure");http://www.funda.nl/koop/amsterdam/huis-49196344-haringbuisdijk-24/;Verkocht onder voorbehoud;4.982608;52.36363;126;Amsterdam;woonhuis
